commentId,text,channel_type,likeCount,video_title,label_llm,label_revisao
UgzRaVcmYiTI2GyttVl4AaABAg,Essa música alta atrapalha d+! Justamente por ter TDAH me distraio com o som e não consigo prestar atenção no vídeo🤦🏻‍♀️,profissional,0,"Aula 1: O Jeito Errado | TDAH, Procrastinação e Foco com Dra. Ana Beatriz Barbosa",NEGATIVO,
UgxrCPg_D3ElYEYxUvF4AaABAg,"esta seria uma boa reportagem se não fosse obviamente patrocinada pela editora do livro, corrupção na sua forma nativa.",profissional,1,"Espinosa, o principal filósofo português? | Leandro Karnal e José Rodrigues dos Santos",NEGATIVO,
UgxDtHryU2XRBTvGttZ4AaABAg,Caramba….essa senhora deve conhecer só homem terrivel 😂😂😂😂  ten que mudar um pouco de ares minha senhora. Que desgraceira de casa em que vc vive???,profissional,2,Feminicídio no Brasil: por que homens odeiam mulheres? | Maria Homem,NEGATIVO,
UgzyOWXO2FmmajuQs054AaABAg,"Eu sou super a favor da consultoria do sono, com respeito ao bebê, pra avaliar a rotina, a higiene do sono etc... por aqui passou a dormir mto melhor com 1 ano e 3 meses, depois que ele aprendeu a dormir sozinho. A noite dou mama, coloco no berço e ele dorme a noite toda, mas ele tem mta rotina, tudo igual, todos os dias na mesma hora.... 
Mas com relação a culpa, me sinto assim com relação a alimentação, meu filho é mto ruim de comer e eu sucumbi ao desenho pra que ele coma, me sinto mto mal com isso, pq sempre fui contra, não fazia isso com a mais velha, mas é como vc disse, aqui me sinto ansiosa com a alimentação, bate uma tristeza só de pensar em mais uma alimentação 😔",amador,0,MEU FILHO NÃO DORME | SONO DO BEBÊ por Juliana Goes,TANGENCIAL,
UgwjZLIwFpdgWyc7HUp4AaABAg,"A melhor série que eu assisti até agora, valeu cada minuto assistido, tudo traz reflexão.",profissional,0,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",TANGENCIAL,
UgwfpBkZbE35IijheOd4AaABAg,Maravilhoso o diário ..doida pra começar a ler o da meditação 🧘🏼‍♀️,profissional,0,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,
UgwVyRIOHssxBIH7qjd4AaABAg,💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
Ugx2xjCFZnj1SVJdJwd4AaABAg,💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
Ugz_XnlnxjhzPFi-Z354AaABAg,Minha tontura é quando ando na rua também quando  deito ou levanto,profissional,7,3 Pistas para Descobrir a Causa da Sua TONTURA,TANGENCIAL,
Ugzmd4P2Hz5GwKXwXCV4AaABAg,💙,amador,0,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,
UgxDWb9d5KsFJwzgmsJ4AaABAg,"Era fixe ver um vídeo teu reagindo a vídeos de coisas que aprendeste e ver a evolução 
Acho muito satisfatório ver essa evolução e entender na prática que as coisas mudam",amador,0,27 lições com 27 anos,POSITIVO,
Ugy0itaSmhPKwMPhnHt4AaABAg,Verdade às crianças depende de nós,profissional,0,Caso do Piloto Preso Por Chefiar Uma Rede Criminosa | ANA BEATRIZ,TANGENCIAL,
UgzA2IjjHTeKcZ54wq94AaABAg,A senhora deveria receber um prêmio por sua dedicação. Agradeço em nome de todos nós.,profissional,11,Aula 2: O Jeito Certo de lidar com o TDAH - Dra. Ana Beatriz Barbosa,POSITIVO,
Ugy21v0vOXPStK_cWap4AaABAg,Muito baixo o áudio. Dá pra ouvir lavando louça não rsrs,profissional,0,Rossandro Klinjey - Como conviver com pessoas abusivas e tóxicas,NEGATIVO,
UgzHVhp7jzzYFoPmDlh4AaABAg,Maravilhosa 🤍 eu precisava muito ouvir isso,amador,0,você não é seu desempenho.,POSITIVO,
UgwsPzMgaOylAXNm71p4AaABAg,💛,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
UgwpBkKWSW0dVeUT1PZ4AaABAg,Hoje eu me sinto como uma viuva de marido vivo  ...só assim consigo conviver com um narcisista,profissional,0,O que fazer quando o narcisista convive com você? #98,TANGENCIAL,
Ugwf0DurP8a1KwsxNK14AaABAg,Coisa mais linda!,amador,0,GIRLS EDUCATION: ELAS QUE LUTAM,POSITIVO,
UgziDEH8EYnFOuABa0t4AaABAg,Cada dia sei que nada sei obrigada universo para mandar estes vídeos,profissional,0,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,
Ugyn-eU48iy21LMVYVN4AaABAg,Estou com vc Leandro,profissional,0,Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,POSITIVO,
UgxHET0bdicIGF5GhoB4AaABAg,"36:05 - Leandro de Karnal diz mesmo ""sentimentos Xenofónicos OU Sentimentos de Identidade Lusitana contra imigrantes brasileiros..""??
tipo, Está a dizer que: ser XENOFOBO É TAMBÉM PROMOVER A IDENTIDADE PORTUGUESA!!?!?!?!

- O que o Karnal foi e o que é...  já se vendeu 100% ao Globalismo",profissional,2,"Espinosa, o principal filósofo português? | Leandro Karnal e José Rodrigues dos Santos",NEGATIVO,
Ugws-NOD8YiNRHQSx_l4AaABAg,queria tanto um vídeo falando sobre ser mulher e viajar sozinha 😭,amador,3,AGRADECIMENTOS FINAIS,TANGENCIAL,
UgxfBmcNP0Pg7RJuH6V4AaABAg,"Boa noite Ju, eu hoje tenho 57 anos, mas quando tinha 21 e 22 anos eu tive dois filhos respectivamente um a cada ano. Quando tive o mais novo, o mais velho tinha um ano e 10 dias e ficou com meus sogros por mais de 20 dias, ele acordava a noite toda, e eu grávida me levantava e me escorava  no berço com a barriga enorme e pegava ele no colo ou dava mamadeira, não sei como consegui ter uma boa gravidez com todo este esforço. Mas quando eu fui para a maternidade e o meu filho mais velho foi para a casa dos avós e voltou depois de mais de 20 dias ele já estava doutrinado a não acordar mais a noite, minha sogra consolava ele a noite quando ele acordava, mas não pegava no colo e Tb não dava mamadeira e em 20 dias ele veio pra casa dormindo a noite toda, levei o maior susto por ele estar diferente neste aspecto, foi bom pra mim pq o bebezinho Tb dormia a noite toda, eu não dava mamar para o mais novo de noite pq não queria que ficasse como o mais velho q a avó já havia doutrinado nos dias em que fiquei me recuperando do parto do mais novo.
Então meu conselho é vc fazer como a super nani num programa em que eu assisti, mande o crica atender ao liam a noite toda e não pegar no colo e nem dar mamar, o que o liam quer é vc que dá o mamar pra ele, vc tem que cair fora do quarto quando anoitecer e deixar por conta do seu grupo de apoio que pode ser o marido, a mãe ou amigas ou qualquer pessoa que não seja vc.",amador,7,MEU FILHO NÃO DORME | SONO DO BEBÊ por Juliana Goes,TANGENCIAL,
Ugzj5YEcXmElUTPBbzZ4AaABAg,"Desde que foi postado no Spotify, até dois dia depois, eu já assistir esse vídeo mais de 7 vezes...",amador,0,"estar pronta é uma decisão, não um sentimento",POSITIVO,
UgwDHyw_4oXp3_CPHzZ4AaABAg,Muito obrigado,amador,0,Pra você que pensa e sente demais | A filosofia da ansiedade,POSITIVO,
UgyjXHwTruQ2CpJdIih4AaABAg,"Gostei de seu video, mas,  a exposição da propaganda de venda de seus cursos, foi bastante longa...  O video iniciou especificamente às  10:31.",profissional,0,O que fazer quando o narcisista convive com você? #98,NEGATIVO,
UgwWJy_GHY1z9pqBHjx4AaABAg,"Oi , eu nunca faço comentários nos vídeos, mas esse seu me tocou pois também sou mãe de um menino que também só abriu a boca para comer outra coisa que não o meu leite aos 8 meses, também tinha dificuldade para dormir, e no meu caso ele já nasceu assim, e que hoje está com 2 anos. No meu caso o sono dele melhorou bastante após ele completar o primeiro ano, pelo menos ele só acordava uma ou duas vezes na noite. Ele ainda mama, e ainda acorda uma ou duas vezes na noite, dorme só uma hora na tarde e é muito seletivo no que come, mas o almoço e jantar ele come bastante.  Eu ainda me desespero pensando que isso pode afetar o sono dele na vida adulta e ainda acho que poderia fazer alguma coisa a mais pra ajudar, mas já estou mais consciente de que isso pode simplesmente ser dele. Obrigada por compartilhar porque quando eu falava que meu filho não abria a boca pra comer aos 6 meses as pessoas achavam que eu que não sabia dar comida pra ele, ou eu que estava fazendo alguma coisa errada. Pessoas são diferentes e são diferentes desde a concepção.",amador,0,MEU FILHO NÃO DORME | SONO DO BEBÊ por Juliana Goes,TANGENCIAL,
UgwqzgdciveEPdPx1l14AaABAg,"""hum!"" Hahaha 😅🙌👏👏👏👏👏👏👏",profissional,1,SER HOMOSSEXUAL É PECADO? | MARIA HOMEM,POSITIVO,
Ugy8y05kl8jRAw75QDR4AaABAg,👏👏👏👏👏💓🙏🌹,profissional,2,Adolescentes Violentos: Um Sinal de Alerta Urgente! | ANA BEATRIZ,POSITIVO,
Ugz4MTzwdwMMt0LM0PZ4AaABAg,"Sim é horrivel conviver com pessoa toxica , principalmente quando se trata de um filho.",profissional,0,Rossandro Klinjey - Como conviver com pessoas abusivas e tóxicas,TANGENCIAL,
UgyyWJHfZjNkdV8xktR4AaABAg,saudade,amador,0,EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,TANGENCIAL,
UgwnZnwYCF7rutivA0p4AaABAg,"E por se multiplicar a iniquidade ,o amor de muitos esfriará 
Triste realidade",profissional,119,Adolescentes Violentos: Um Sinal de Alerta Urgente! | ANA BEATRIZ,TANGENCIAL,
Ugxjiq_ij7PqaNNm5a94AaABAg,Gratidão por tudo Rossandro,profissional,0,Rossandro Klinjey - Como parar de sentir tristeza?,POSITIVO,
Ugx9WFYwV_JTEm250ZR4AaABAg,Parabéns!!!!,amador,0,TOUR PELO APÊ VAZIO | Diário da Reforma por Juliana Goes,POSITIVO,
UgzNfYrFgUYScxMEqKJ4AaABAg,Quase 10 minutos de enrolada. Reveja suas lives . Já desisti de acompanhar.,profissional,0,O que fazer quando o narcisista convive com você? #98,NEGATIVO,
UgzsMCbzfmU5wnv-v-F4AaABAg,Gratidão!,profissional,0,Continue fingindo que nada mudou  #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
UgwY4Q76qUi0kGebE3J4AaABAg,"Com todo o respeito ao Karnal, a ideia do vídeo é muito interessante, porém ele poderia ter se preparado melhor. O desempenho dele utilizando a ferramenta foi aquém daquilo que um usuário comum conseguiria fazer. Há formas de requisitar informações e parâmetros para melhorar a qualidade e profundidade das respostas e o Leandro claramente não estava preparado para fazê-lo, o que tornou o vídeo um pouco superficial e fraco. Minha sugestão é se preparar melhor, estudar como funciona a IA e fazer outro vídeo, mais exploratório e se valendo de uma tecnologia mais atual como o GPT-4, aí sim acredito que produzirá um material de qualidade, afinal as análises do Karnal são sempre certeiras. Um abç.",profissional,0,Leandro Karnal desafia o ChatGPT,NEGATIVO,
Ugwkln97bbIxKnTRwD14AaABAg,"Gente, essa série é perfeita. O que eu já curei em mim depois dela não está escrito. Amo de paixão 💕",profissional,121,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",POSITIVO,
UgxQxKcEjMoW_W8oXvN4AaABAg,Que maravilha Ju!!! Que Deus continue a abençoar à todos vcs e do canal! Bjnhos família,amador,0,TOUR PELO APÊ VAZIO | Diário da Reforma por Juliana Goes,POSITIVO,
UgxnJ5V0TM5EV0qc0FR4AaABAg,Freud foi assertivo ao fundar a psicanálise pois continuamos vendo que as questões sempre giram em torno da sexualidade,profissional,94,SER HOMOSSEXUAL É PECADO? | MARIA HOMEM,TANGENCIAL,
Ugw5zfZKit4oFkF-9IV4AaABAg,"Ótimo dia! Existem momentos de tristeza,estamos passando pôr mudanças nas nossas vidas, na nossa família,mexe com nossa estrutura.",profissional,2,Rossandro Klinjey - Como parar de sentir tristeza?,TANGENCIAL,
UgxIh68PLTJu9M3NksN4AaABAg,"Eu gosto de Karnal muito educado,sabe responder tudo com classe tá de parabéns",profissional,0,Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,POSITIVO,
UgwrXsU7IwJBcoX7WdZ4AaABAg,"Meu marido e narcisista é pobre lascado , imagina se tivesse dinheiro, satanás ficaria com inveja dele.  
Mas conquistei minha liberdade  emocional. 
Meu amor próprio,
Graças à Deus.",profissional,0,O que fazer quando o narcisista convive com você? #98,TANGENCIAL,
UgxzKj_Ku5ymndH8FfN4AaABAg,"Eu ainda estou no começo do vídeo, mas estou muito curioso se você fez análise. Parece uma pessoa que passou por um percurso considerável na psicanálise. Muito massa de escutar.",amador,0,27 lições com 27 anos,POSITIVO,
UgyCEI9piQ3-aTjVtyR4AaABAg,Me sinto muito assim! As vezes sinto que isso só tá acontecendo comigo,amador,3,como fazer amigos depois do isolamento (e paranóias de ser chata),TANGENCIAL,
UgyHp4_tbMejqg_p4MR4AaABAg,Compartilhar seus conhecimentos me deixa sempre extasiada!!!👏😘,profissional,0,O que é ser inteligente hoje? A NOVA INTELIGÊNCIA | Série Profissional do Futuro #2,POSITIVO,
Ugw-zM3t3fl8zMz5ZHZ4AaABAg,"Eu digo que This is us não é uma série,é uma experiência de vida. Uma história tão real,sensível e humana! Sou completamente apaixonada",profissional,94,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",POSITIVO,
Ugy6WQXWVz3_7rOrh4J4AaABAg,"A desculpa de muitos é “É só um criança”
Mas essa criança vai virar um adolescente e depois um adulto!",profissional,260,Adolescentes Violentos: Um Sinal de Alerta Urgente! | ANA BEATRIZ,TANGENCIAL,
UgzHdRWqf3AQT4I7U8J4AaABAg,"""A única alegria maior que a de ser pai é e a de não ser.""

- Renan de Almeida",profissional,299,CASAR PARA QUÊ? | MARIA HOMEM,TANGENCIAL,
UgziQQ_ScxJzO2H0CKt4AaABAg,"seu canal é perfeito moça, podia chegar em pessoas sub18 que precisam escutar esse tipo de coisa",amador,1,27 lições com 27 anos,POSITIVO,
UgxIRRTImvgAOcWqM3N4AaABAg,Amo viver o coletivo família. Nao troco por nada.,profissional,0,CASAR PARA QUÊ? | MARIA HOMEM,POSITIVO,
UgyMK7fKcdfSvFGRpqF4AaABAg,"Mano...que vídeo bom! Parabéns pelo grande trabalho que produz aqui no YouTube! No meio de um grande aquário de água poluída, você consegue resistir vivo como que se estivesse com um tubo de oxigênio, e ainda compartilha um pouco desse oxigênio com nós 😊",amador,1,Como a vida moderna destrói seu foco - e o que fazer | Geração TDAH,POSITIVO,
UgxSkZgPc025jLuZmsR4AaABAg,As everithing Microsoft does is just a mental jerking,profissional,0,Leandro Karnal desafia o ChatGPT,NEGATIVO,
Ugx8gzALY9Kg3dBNVdh4AaABAg,"Propaganda excessiva desviando a atenção,  interrompendo o raciocínio.
Cansa. 
É, até, um Desrespeito a quem assiste e, muitas vezes, está precisando de ajuda.
Necessário, mas é fundamental ter ""medida"" .",profissional,1,Rossandro Klinjey - Como parar de sentir tristeza?,NEGATIVO,
UgyTsp9ywOcHIHf2VuR4AaABAg,"aaaamds eu tava morrendo de saudade! e olha, vou te falar hein... um vídeo mais do que necessário!!!
eu sempre tô falando sobre isso com meus amigos, e finalmente você falando sobre!
a gente se torna escravo dos nossos próprios objetivos, não vive a vida... esse é um ciclo vicioso. no final ninguém dessas pessoas se sentem realizadas realmente, então do que adianta privar o desenvolvimento de outras áreas da própria vida?

(mulher, eu amo você! akasjkaka te conheci em 2018. primeira vez que tô comentando)",amador,1,você não é seu desempenho.,POSITIVO,
UgyiNwyy-jS8Mk0xUvd4AaABAg,Certíssimo,profissional,0,Continue fingindo que nada mudou  #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
Ugwc8KvUK9pF4H4_8Wt4AaABAg,"Bom, vídeo. Denúncia. Necessário.",profissional,1,Caso Epstein: Como o Sistema Falhou por 14 Anos? | ANA BEATRIZ,POSITIVO,
UgzqnD5x_EoTy0ms_WZ4AaABAg,"O perdão antes de ser um ato de amor, é um ato de inteligência",profissional,79,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,TANGENCIAL,
Ugw771mWYwodIEdWhHp4AaABAg,"Ser estoico não significa abrir mão dos bens materiais,mas independente de ter muito ou pouco estar buscando a paz interior ( isso é oq eu acredito,e aplico)",profissional,0,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,TANGENCIAL,
UgxcRmXB5yby2y38ReF4AaABAg,Mt bom,amador,0,Assista quando estiver cansado da vida | A filosofia de Sartre,POSITIVO,
UgxvrR1SeVz6xsObSOJ4AaABAg,O estranho é que todo mundo sai dessa fase que eu to menos eu,amador,0,Assista quando estiver deprimido,TANGENCIAL,
UgwJgkbRbuBiUFIiLcx4AaABAg,🩵,amador,0,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,
Ugx6spaXRLLXb3MKfLh4AaABAg,💛💛💛💛,amador,0,Como resgataria meu amor-próprio,POSITIVO,
Ugwjtd-bm99zrpNUEP54AaABAg,Leandro Karnal merece toda a minha atenção. Quanto ao resto pode ser visto em prateleira de estação de serviço.,profissional,0,"Espinosa, o principal filósofo português? | Leandro Karnal e José Rodrigues dos Santos",NEGATIVO,
Ugy77F9VpLg5R1rR4vt4AaABAg,Muito bom !!!!,amador,0,Pra você que pensa e sente demais | A filosofia da ansiedade,POSITIVO,
Ugy6LnXpQkPsel2-oId4AaABAg,não sei quantos irão ler esse comentário. mas não desista de clamar. Pois DEUS opera milagre na vida daquele que clama. DEUS TE ABENÇOE GRANDEMENTE!🙏🕊🕊🦁🦁❤❤❤,profissional,133,O PERIGO REAL sobre o novo TDAH que ninguém te contou,TANGENCIAL,
UgzNlfncB8QNnhuPgbZ4AaABAg,💛,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
Ugzd8slhZZA9ajeBWWF4AaABAg,💛💛,amador,0,Como resgataria meu amor-próprio,POSITIVO,
UgxIATaQfE7xJVHkPMZ4AaABAg,"“A felicidade não é o destino e sim o navegar”

Esse vídeo me mostrou como sempre via o futuro, eu não estava no presente, sempre pensava que só ia realmente viver e ser feliz quando conquistasse aquele emprego, aquele relacionamento, aquele sonho, mas depois dessa frase percebi que sempre vamos querer mais depois de conquistar tudo, nunca vamos estar satisfeitos com nada, aprender a ser feliz aonde você já está é uma dádiva, porque aí sim aproveitamos oque realmente importa, até porque só temos o presente nas nossas mãos o futuro não é certeiro, então porque apoiar nossa felicidade em algo que nem sabemos se vamos estar “lá”",amador,0,Como a vida moderna destrói seu foco - e o que fazer | Geração TDAH,POSITIVO,
Ugx8akXGcm72Kgew1el4AaABAg,Gente kkkkkkk pensei nisso hoje mulher! Eu estou tão insuportável e seletiva.. que eu realmente tô tendo dificuldade de fazer novas amizades e de manter as amizades antigas.,amador,1,como fazer amigos depois do isolamento (e paranóias de ser chata),TANGENCIAL,
UgxjqNFlxCLd_q-QIb94AaABAg,"Namorei por seis anos, fiquei casada por quinze anos, tive um casal de filhos, durante todo esse tempo, o pai de meus filhos contou só MENTIRAS, dizia que era engenheiro mecânico, sempre ia fazer provas, vivia mandando currículo, etc, até que um dia descobri que minha casa estava em leilão, eu trabalhava dia e noite e quando soube e fui conversar com ele, simplesmente ele sumiu e já fazem mais de onze anos, não fui atrás para nada, meus filhos de menor, eu pagava tudo, até escola particular e deixei ir?! Para nunca mais! Eu devo ter perdoado, até hoje pago dívidas que ele nunca pagou, dinheiro emprestado que pegou dos vizinhos, etc, mas não esqueço da 🤡que fui, acreditando que esse CAMARADA era marido e pai amoroso! Os filhos que ele dizia amar tanto, não existem para ele, mora encostado na irmã e faz sei lá o que? Com quem? 😂😂😂😂😂as vezes ???? Mas, até os gays amam os filhos, é um sociopata 😂😂😂",profissional,0,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,TANGENCIAL,
Ugyy1ZMmTJvHZFM_gRh4AaABAg,Acho que nunca saberemos como seria esse novo formato…,amador,1,EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,TANGENCIAL,
UgyCb6zadCWDto5P8YR4AaABAg,"No fim do dia, as dores sao só suas.🥀",amador,1,Assista quando estiver deprimido,TANGENCIAL,
Ugw4CkNKm0dAnauqJs94AaABAg,Não tem como tirar leite de pedra. Não é  fácil descobrir no epílogo que não vai melhorar. Passar a vida inteira esperando dias melhores. E eles não virão.,profissional,0,Rossandro Klinjey - Como conviver com pessoas abusivas e tóxicas,TANGENCIAL,
Ugx_zoHSsEDgZgEmxVN4AaABAg,Não poderia ter sido mais perfeito.. gratidão Jout Jout e Caião por esses 7 incríveis anos ❤,amador,1,ENCERRAMENTO MASSA,POSITIVO,
Ugz5_u-PF6je4RoZ48t4AaABAg,A compaixão para com os animais é das mais nobres virtudes da natureza humana. Aquele que não é capaz de amar um animal não é capaz de amar ninguém.,profissional,104,Amor aos pets: a relação entre seres humanos e animais na História,TANGENCIAL,
UgwOEaSxCYfTYTD6FkN4AaABAg,Meu Deus nossa sociedade está doente,profissional,0,Adolescentes Violentos: Um Sinal de Alerta Urgente! | ANA BEATRIZ,TANGENCIAL,
Ugxe74PZHuhgzwSeSPx4AaABAg,Muito bom.,profissional,0,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,
UgzJcekfWHT3kX2fGuR4AaABAg,💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
UgxDxTkguCDnxw4gMU94AaABAg,"Não se pode confundir violência de gênero com feminicídio nem negar a existência do androcídio. Feminicídio e androcídio são mortes motivadas pelo sexo da vítima, enquanto a violência de gênero é um fenômeno muito mais amplo, multifatorial e bidirecional; misturar tudo sob um único rótulo ideológico falsifica os dados, obscurece as causas reais e transforma análise criminal em propaganda.",profissional,0,Feminicídio no Brasil: por que homens odeiam mulheres? | Maria Homem,NEGATIVO,
Ugx2SgEsSvAzs4eLvAV4AaABAg,"Sempre que quero ouvir alguém, ouço você, pela manhã deitada, trabalhando fazendo meus afazeres,
Aprendi muito, abriu minha mente.
Vejo todos episódios pois são todos importantes, tão esclarecedores...
Minha gratidão ❤️ q Deus o continue abençoando grandemente, felicidades...",profissional,7,Rossandro Klinjey - Como parar de sentir tristeza?,POSITIVO,
UgyyTO1VfP1GtYLZqTR4AaABAg,"Querida não vou dizer nada para ""tentar ajudar"" só desejo que vocês voltem a ter mais horas de sono. Bjos. Saúde pra vocês",amador,2,MEU FILHO NÃO DORME | SONO DO BEBÊ por Juliana Goes,POSITIVO,
UgzlIzWBCjkJarXDAEt4AaABAg,"Quanta bobagem para se falar de banco de dados. O que há é a atitude de assim como foi com a covid-19 criar medo para manipular, controlar, são verdadeiros homicidas.",profissional,0,Leandro Karnal desafia o ChatGPT,NEGATIVO,
Ugwbvf2RetwjwH3TuBN4AaABAg,<3,amador,0,ENCERRAMENTO MASSA,POSITIVO,
UgykHKwtdGZwSHp9F_N4AaABAg,Vdd,profissional,2,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
Ugx7_L5t8IPsutNuqeh4AaABAg,"Lembre-se tuda vez que você(eu também) voltar pra esse vídeo o futuro não morreu ele pode ser restaurado, a mudança não precisa ser hoje, hoje você pode apenas não desistir isso já é uma vitória.",amador,8,Assista quando estiver deprimido,POSITIVO,
Ugy64rjOZlbMYY7fcD94AaABAg,Eu sou uma massa de carne defecadora,amador,0,Assista quando estiver cansado da vida | A filosofia de Sartre,TANGENCIAL,
UgyjvX55dbkIc6PanJx4AaABAg,💛,amador,0,Como resgataria meu amor-próprio,POSITIVO,
UgwImch6UUbyyRIW73J4AaABAg,Uma das melhores aulas de estoicismo que já vi.,profissional,1,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,
UgxJ2zyG35peoVn9Sl94AaABAg,"😭 só quem passa entende a dor…  quando tem o tal do foco é extraordinário, mas as coisas que eu considero mais importante nos meus projetos de vida, vaza igual areia nos dedos.",profissional,0,Aula 2: O Jeito Certo de lidar com o TDAH - Dra. Ana Beatriz Barbosa,TANGENCIAL,
UgyAyuy22S39VgNqH4V4AaABAg,"Amo a maneira com a Jout Jout navega em reflexões... é uma sabedoria nata, coisa de filósofo... só que com um toque maravilhoso de humor! ❤",amador,2,ENCERRAMENTO MASSA,POSITIVO,
UgyU8SD6CcF0ZEKMFPB4AaABAg,"Eu amo o meu suposto ""pecado"". Eu estaria ""pecando contra a mim mesmo"" se eu não pecasse...",profissional,128,SER HOMOSSEXUAL É PECADO? | MARIA HOMEM,TANGENCIAL,
UgxJQKGWsBT3Jr2brLN4AaABAg,Apostei na Tebet antes de ela decidir se candidatar! Mas gostei de vê-la apoiando o Lula. Vou anular no segundo turno!,profissional,0,"SIMONE TEBET, MARIA HOMEM | ELEIÇÕES: RETA FINAL (LIVE)",NEGATIVO,
UgzYNxLKKzCx-qlB0gF4AaABAg,"Fui professora por 30 anos de crianças de 7 a 10 anos e sempre observei essas múltiplas aprendizagens. Uns eram ótimos em conteúdos, outros desenhavam, dançavam, cantavam com uma facilidade incrível!!! Gratidão por esse vídeo.🙏",profissional,55,O que é ser inteligente hoje? A NOVA INTELIGÊNCIA | Série Profissional do Futuro #2,POSITIVO,
UgwIOm2_RMwXx5aNGt14AaABAg,"""o maior vício do ser humano é fugir de si mesmo"" ( Rossandro Klingey)",profissional,80,Rossandro Klinjey - Como parar de sentir tristeza?,POSITIVO,
Ugzf1tnyRN_Of8Dejfl4AaABAg,"ele não entendeu que uma resposta tem a ver com a pergunta anterior, o chat respondeu com um poema!!!",profissional,0,Leandro Karnal desafia o ChatGPT,NEGATIVO,
UgyKFIj64dHx4ojy93d4AaABAg,E difícil sair do fundo do poço,profissional,0,Faça o seu teste da autoestima! Aula 01 | Oficina Autoestima Curativa,TANGENCIAL,
UgxzIO5ALFniMzMRDLh4AaABAg,Foi o melhor que eu podia,amador,0,Desapego: por que soltar é tão difícil?,TANGENCIAL,
UgyG8fx9XtE0czuRD-R4AaABAg,"Só gratidão por assistir esse vídeo em um momento que estou aberta a deixar o trabalho no lugar do trabalho depois de burnout..
Você é tão humana que seja a ser lindo, é bom demais evoluir e se entender 🤎🤎🤎
Obrigada por sempre aparecer aqui com recados do seu coração e da sua alma que é LINDAAAA",amador,0,você não é seu desempenho.,POSITIVO,
UgwZHy9Jd-xcy4hoT7x4AaABAg,"Amo a Dra. Ana Beatriz e seus conteúdos. Esse vídeo é absolutamente necessário nos tempos que estamos atravessando. Muito obrigada,  vai ajudar a diversas pessoas. Tudo o que meus filhos assistem, eu vejo. E dou minha opinião, faço avaliações, críticas e sugestões de programações melhores, se for o caso. A responsabilidade é minha. A mãe sou eu.",profissional,0,Adolescentes Violentos: Um Sinal de Alerta Urgente! | ANA BEATRIZ,POSITIVO,
Ugw8qFq6cs1QAjdnMQV4AaABAg,"karnaaaal fazendo publi tem outra credibilidade. Se não tivesse visto, já saberia que é bom porque ele indica. Como já assisti, posso assegurar que a indicação dele é incrível.",profissional,83,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",POSITIVO,
Ugw55hpNNJPkdCltped4AaABAg,🩵,amador,0,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,
Ugyw0zkeS2CHVg-RaDp4AaABAg,Obrigada 💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
Ugyai264xShs-xlPeIF4AaABAg,💛💛💛💛,amador,0,Como resgataria meu amor-próprio,POSITIVO,
UgykDGjPUrf8juzQABd4AaABAg,"O ChatGpt se defendendo como pessoa e não como máquina, ao se referir as críticas dos outros, foi demais 😂...ou seja,  tudo o que ele responde é na maioria copiado.",profissional,0,Leandro Karnal desafia o ChatGPT,NEGATIVO,
UgyE1U2SSlDVSQ0_Wp54AaABAg,"Obrigado feministas por tirar as algemas da obrigação do homem agora estamos livre para viver como quiser é melhor ainda sem precisar ter compromisso com ninguém, agora a vida está mais leve e livre!",profissional,1,CASAR PARA QUÊ? | MARIA HOMEM,TANGENCIAL,
