commentId,text,channel_type,likeCount,video_title,label_llm,label_revisao
Ugz5ADyZ0rRAR1VDyIV4AaABAg,"Quando o entrevistador conhece profundamente não só o tema, mas a obra do entrevistado, o resultado é tão apurado!
Como me faz bem ouvi-los!",profissional,78,"Espinosa, o principal filósofo português? | Leandro Karnal e José Rodrigues dos Santos",POSITIVO,
UgyeC8M1U0-KSYv0BSd4AaABAg,"Feliz por você, Ju. Essa casa é a cara de vocês, a família vai curtir bastante. Bj no ❤",amador,0,TOUR PELO APÊ VAZIO | Diário da Reforma por Juliana Goes,POSITIVO,
UgyLj9dLWFk8EIBAkyx4AaABAg,Já vi as 5😊👍🏻🥰,profissional,0,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",POSITIVO,
UgwTzE6VFn4j4TQOjT54AaABAg,""" A infância é o chão que vamos pisar a vida toda"" ., enquanto houver crimes,contra crianças,o mundo não mudará, porque as crianças são os adultos de amanhã!!!...",profissional,1,Caso do Piloto Preso Por Chefiar Uma Rede Criminosa | ANA BEATRIZ,NEGATIVO,
UgzrmnEOCuE1QwiFdil4AaABAg,Vim aqui emocionadíssima pq acabei de descobrir que a Jout teve neném e é mãe agora 🥹🤍😭,amador,218,AGRADECIMENTOS FINAIS,POSITIVO,
UgwngMexnAyn4VyoFYV4AaABAg,Estamos com saudades,amador,0,GIRLS EDUCATION: ELAS QUE LUTAM,NEGATIVO,
UgwiLSbP7wR8tVBfvG54AaABAg,Deixa de ser tonto😂😂😂😂. Bem que eu quero!❤,profissional,0,3 Pistas para Descobrir a Causa da Sua TONTURA,POSITIVO,
UgzIeGtDWBshhpj30rx4AaABAg,"Eu sei que menina vc ta falando... tava quase caindo no papo dela. Obrigada Ellora, n via video seu a anos!",amador,0,você não é seu desempenho.,POSITIVO,
UgzxS8_Js8XyJXQDtgd4AaABAg,💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
UgwqXhg7Fl-KKuPmdjd4AaABAg,"meu Deus, para mim também foi na faculdade",amador,0,Assista quando estiver deprimido,NEGATIVO,
UgxTzdl6xucgsLe0Ed54AaABAg,"Narcisistas daoa demônios q  receberam a misericórdia divina para estarem dente plano e geralmente encarnam com pessoas mais evoluídas para aprenderem o amor,  o perdão etc... mas raramente aprendem, quem realmente aprende sao as suas vitimas a serem resilientes, terem compaixão e amor próprio. O universo sempre trabalha pela evolução as pedras em nosso caminho são o q nos permite evoluir  ❤  Trabalhemos em nós e deixe q estes demônios se entendam com a LEI MAIOR de AÇÃO E  REACAO  ❤❤❤",profissional,0,O que fazer quando o narcisista convive com você? #98,POSITIVO,
UgyjdeWdWEIWoCAlM7N4AaABAg,Eu ainda estou aqui por tras de todo caos em que a vida se fez.... 😭 saudade q num cabe no peito,amador,1,EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,NEGATIVO,
UgwVRk5OqponT7ZBSFZ4AaABAg,💜❤️,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
Ugzoq9YVr2SdpxFRMbV4AaABAg,vídeo ótimo,profissional,0,Amor aos pets: a relação entre seres humanos e animais na História,POSITIVO,
UgxI_8165j57Rdc82yl4AaABAg,"Pior é quando o sexo por si só já é sinónimo de vitima. O caso da Taís aqui no brasil que matou o namorado e só ficou 7 meses na cadeia, vários outros casos semelhantes. Aqui não é bem diferente.",profissional,0,O Caso Epstein: Quando o Poder Compra a Justiça | ANA BEATRIZ,NEGATIVO,
UgxSEl0JU-8V_hb6MDN4AaABAg,"Eu acredito que, quando uma pessoa dá mais importância à um animal do que para um ser humano, na verdade ela está perdendo sua humanidade. Animal é animal, nunca pode ir além disso, tratar animais no mesmo nível que se trata um ser humano, é loucura.",profissional,0,Amor aos pets: a relação entre seres humanos e animais na História,NEGATIVO,
UgxS-StL6PuiRSchaSF4AaABAg,Terminei de assistir a série ontem.. os ultimos episódios eu quase não consegui assistir... tava morrendo de tanto chorar,profissional,0,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",NEGATIVO,
UgwK7MvEy9AMj3ocBqF4AaABAg,Eu amei essa série ❤❤❤❤,profissional,0,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",POSITIVO,
UgwTYZiB7DvuG1LaR614AaABAg,"Volta caralho, que porra.",amador,0,GIRLS EDUCATION: ELAS QUE LUTAM,NEGATIVO,
UgyZz_evRK6bJUANqbR4AaABAg,"Julia cadê você? Temos muito o que falar. E fazer, as coisas sempre mudam. e queria ver como esta sendo essa mudança. Bjs",amador,0,EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,NEGATIVO,
UgzZMYHxbCtEY23eGPx4AaABAg,Magnífico,profissional,0,Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,POSITIVO,
UgzYfrny3d6DfIcTa5N4AaABAg,"A fisioterapia te agradece tanto Ju!! Já vi várias vezes você valorizando e incentivando as pessoas a se informarem sobre. 
Muito lindo da sua parte ❤️",amador,74,O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,POSITIVO,
UgyXtzDXFuMrFoQVF-d4AaABAg,"A falta de conhecimento é que te fez atoa, o cristão é constituído de conhecimento e fé. E não tem como retroceder.",profissional,0,Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,NEGATIVO,
UgxNydL_KDqA9NJ5euF4AaABAg,💛,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
UgyGZmFB3xoXBwbcABZ4AaABAg,"Seus vídeos sempre são incríveis, mas, este em especial, fez muito sentido pra mim.
Tive um quadro depressivo grave quando usei Ozempic e quando vc falou do papel do GLP1 no nosso cérebro.... finalmente eu entendi pq me senti daquela forma 
obrigada",profissional,0,RECUPERE O PRAZER DE VIVER: A cura para o Esgotamento Mental - ANEDONIA,POSITIVO,
Ugyu0sHKpoR135GSF_F4AaABAg,"Eu me autorizei. Me libertei. Primeiro, deixando de ser católico. Depois, de ser cristão. E por último, me tornei ateu.",profissional,90,SER HOMOSSEXUAL É PECADO? | MARIA HOMEM,POSITIVO,
UgzalAG4-6XdbQTVVMp4AaABAg,💛💛💛💛,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
Ugyv4mf-2OOZMM4TSYh4AaABAg,"Brother, primeiramente, você criou uma arte que realmente me tocou. Obrigado. Fazia muito tempo que eu lutava contra certas coisas. Assistindo ao vídeo, eu ri bastante, senti medo e coragem.

Uma única crítica que eu posso fazer é que os “comerciais” que você adicionou ao vídeo reduzem, de certa maneira, o impacto da sua história. Talvez haja outro jeito.

De qualquer forma, muito obrigado :D",amador,1,Pra você que pensa e sente demais | A filosofia da ansiedade,POSITIVO,
UgxIN6ATyBC52I_bLU54AaABAg,Top,profissional,0,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,
Ugyu5QsgPenoNyKLEI94AaABAg,"Todos querem vender cursos, te ensinar algo... Está cansativo, parece que estão todos iguais.",amador,0,você não é seu desempenho.,NEGATIVO,
UgwFIgHUFzVnf7NQzAJ4AaABAg,Tanto tempo e vc ainda não voltou... e eu estou aqui ainda ESPERANDO! até já revi os meus vídeos favoritos.... já deu o tempo já,amador,1431,GIRLS EDUCATION: ELAS QUE LUTAM,NEGATIVO,
UgygrgsDnnMveD-bAnd4AaABAg,❤,profissional,0,Como superar a exaustão e ansiedade da Geração 40+ SEM Desespero,POSITIVO,
UgzNyIYUIImsl0_0gXh4AaABAg,Estou no processo de mudança,profissional,1,"1ª Live da série especial ""Quando eu cuido de mim"" com Rossandro Klinjey",POSITIVO,
UgzCqSf740G2NflPOG94AaABAg,"Obrigado por essas dicas preciosas,  Deus te abençoe,  já vou colocar em prática esse precioso aprendizado",profissional,0,Rossandro Klinjey - Como conviver com pessoas abusivas e tóxicas,POSITIVO,
Ugx3N9It7M3rfaVI4554AaABAg,💔😔,amador,0,Assista quando estiver deprimido,NEGATIVO,
UgxAL04MGj_re8gMXfF4AaABAg,"Muito obrigada professor Karnal. Sou psicóloga venezuelana e desde muito jovem, questionei os rígidos conceitos da psicología tradicional sobre inteligência. Estou convencida do potencial humano.",profissional,0,O que é ser inteligente hoje? A NOVA INTELIGÊNCIA | Série Profissional do Futuro #2,POSITIVO,
UgzRumpRN00lDnGo3254AaABAg,"Meu circulo de amigos diminuiu drasticamente, eu tive uma amiga que eu considerava uma irmã mas ela quebrou a minha confiança e agora não consigo fazer novas amizades, parece que a qualquer momento vai acontecer de novo, é horrível não confiar nas pessoas, mas estou tentando mudar. Amei seu vídeo💖 Ahhh e eu sou igual a vc, não sou de ficar mandando msg direto kkkkkkk 😂😂😂😂😂",amador,119,como fazer amigos depois do isolamento (e paranóias de ser chata),POSITIVO,
Ugx-BxQtrm_jXMAK4aV4AaABAg,"Chocada!!! Não sabia que tinha participado nem que era a guria que desmaiou, ai gente KKKKK",amador,387,BBB | Respondendo sobre a minha experiência no Big Brother Brasil,POSITIVO,
UgwoswIKWMu7G5_yS0x4AaABAg,💛,amador,0,Como resgataria meu amor-próprio,POSITIVO,
UgzU4oohUD4ZmTsgWxt4AaABAg,"Tudo é sofrimento. Casado, ou não.",profissional,294,CASAR PARA QUÊ? | MARIA HOMEM,NEGATIVO,
UgzqnD5x_EoTy0ms_WZ4AaABAg,"O perdão antes de ser um ato de amor, é um ato de inteligência",profissional,79,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
Ugz60fNQ8jVgV2pLbkx4AaABAg,Conheci seu trabalho agora e digo que coisa mais linda isso tudo.,amador,0,"estar pronta é uma decisão, não um sentimento",POSITIVO,
Ugxd2Im6lR8ACeP1gTV4AaABAg,Muito boa explanação !,profissional,0,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,
UgyQvcZkioFsD6htVQR4AaABAg,"Sim, Ju! A fisioterapia pélvica é importante em todos os estágios da gravidez, no puerpério também. Inclusive se tivesse feito durante a gravidez poderia ter evitado a laceração. Mas vale ressaltar, não é só para grávidas, mas para mulheres e homens!!",amador,75,O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,POSITIVO,
UgyBrRMeO38uziwvTn94AaABAg,"Só pra constar que sinto falta desse canal, MUITA FALTAAAAAAAAAAAAAAA :(",amador,1,AGRADECIMENTOS FINAIS,NEGATIVO,
UgyhwpP5hvY__nHDfxB4AaABAg,"Hoje, essa jovem senhora, é  uma das mulheres mais bonitas do Brasil. Se vir candidata em 26, podes crê, estaremos juntos  ❤️ .",profissional,2,"SIMONE TEBET, MARIA HOMEM | ELEIÇÕES: RETA FINAL (LIVE)",POSITIVO,
UgwRwP0MGj9l24dHeVB4AaABAg,Ser humano daqui um tempo vai colocar as maquinas para viver por ele.,profissional,0,Leandro Karnal desafia o ChatGPT,NEGATIVO,
UgwWiu_-OLxm5AXIpjF4AaABAg,"Eram dois meses, já faz um ano 😞",amador,1,EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,NEGATIVO,
UgzXw4FdbB2U6kp0rvp4AaABAg,"Até em família existem pessoas que sempre me colocaram para baixo! Conheci a doutrina, e me forteleci❤ 
Mesmo assim, peço orações ❤",profissional,58,Continue fingindo que nada mudou  #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
UgyYNIMLMyDpRSn5XDB4AaABAg,"Não existe justiça, pelo menos não a humana. Só julga o que lhe convém 🫤",profissional,269,Caso Epstein: Como o Sistema Falhou por 14 Anos? | ANA BEATRIZ,NEGATIVO,
UgwVn_sguyBlaCzhsDJ4AaABAg,💛,amador,1,Assista quando estiver deprimido,POSITIVO,
UgwtCvDEWZUhiYGECkV4AaABAg,Obrigado,amador,0,"estar pronta é uma decisão, não um sentimento",POSITIVO,
UgweG3IIdSTnyE9nQi94AaABAg,O mais impressionante nisso tudo é que deram cabo dele antes dele dar nomes,profissional,0,O Caso Epstein: Quando o Poder Compra a Justiça | ANA BEATRIZ,NEGATIVO,
UgyKMzqqZuUStF-0mvZ4AaABAg,Convivo com um assim sao  pessoas que no decorrer da sua vida andarao em lugares caregados de cargas negativas andarao com pessoas caregadas de energia ruim se envolverao com pornografia bebidas pessoas que so se envolverao com pessoas e lugares de trevas so. Deus pra quebrar tudo isso so Deus na vida dessas pessoas pq estao em trevas estao na escuridão,profissional,0,O que fazer quando o narcisista convive com você? #98,NEGATIVO,
Ugx8zifoudyykzVEh8V4AaABAg,Gratidão ❤,profissional,0,O PERIGO REAL sobre o novo TDAH que ninguém te contou,POSITIVO,
Ugwta-KLEi9X3h74C8R4AaABAg,🤍✨️,amador,0,"estar pronta é uma decisão, não um sentimento",POSITIVO,
UgwIK2eMLnFd89tpFuR4AaABAg,O ruim da laceração é q tem médico fdp q faz o “ponto do marido” pra deixar “mais apertada” pro marido ignorando completamente q a mulher vai sentir mta dor. Além dos pontos necessários eles acrescentam um “extra”. Se já é difícil pra mulheres q não sofrem com esse ponto desnecessário imagina pra quem sofre?,amador,141,O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,NEGATIVO,
Ugy0tYANQQBsTKAgBnh4AaABAg,"Trabalha, almoça no trabalho,pagar boletos,folga domingo tem hora que abusa",amador,0,Assista quando estiver cansado da vida | A filosofia de Sartre,NEGATIVO,
UgxSyM8Ft0Yfqco1Dx14AaABAg,"Acho que a melhor coisa é não ter expectativa. Como diria o CORTELA, A felicidade é a realidade menos a expectativa.",profissional,0,"SAÚDE MENTAL NO TRABALHO | Série ""Profissional do Futuro”",POSITIVO,
UgyZkZN913ajI-zR7JJ4AaABAg,"Esse vídeo é um abraço em muitas mulheres, Ju! Porque muitas não tem coragem de conversar sobre isso nem  com profissional. ❤",amador,123,O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,POSITIVO,
UgyGA1993f6r858TV8R4AaABAg,Consigo imaginar com asco sim pq sou professora e vejo os alunos viciados em jogos online pornografia e violência! E os pais omissos!,profissional,0,Adolescentes Violentos: Um Sinal de Alerta Urgente! | ANA BEATRIZ,NEGATIVO,
UgypeydhVEUmX_z4wiN4AaABAg,Obrigada pelo vídeo ⭐⭐⭐⭐⭐💖,amador,0,"estar pronta é uma decisão, não um sentimento",POSITIVO,
UgzHdRWqf3AQT4I7U8J4AaABAg,"""A única alegria maior que a de ser pai é e a de não ser.""

- Renan de Almeida",profissional,299,CASAR PARA QUÊ? | MARIA HOMEM,POSITIVO,
UgyVNunfX5OjoyUz0wV4AaABAg,"Jout jout porque vc sumiu??😧
Seus vídeos são necessários",amador,0,GIRLS EDUCATION: ELAS QUE LUTAM,NEGATIVO,
UgwNxE6oLBtXmX7zr8F4AaABAg,"Era não, esse homem  tá  bem vivo,e deve estar  escondido aqui  no Brasil em algum  condomínio",profissional,0,O Caso Epstein: Quando o Poder Compra a Justiça | ANA BEATRIZ,NEGATIVO,
UgxGrlCF7XeEc89Md2Z4AaABAg,Bárbaro! Sensacional! 🙌🏻!,profissional,0,Rossandro Klinjey - Como parar de sentir tristeza?,POSITIVO,
Ugz-jLwoB8BTxQ3eNDh4AaABAg,"dia 1 comentando sobre a minha vida até o ludo voltar
 hj eu terminei de cortar os recortes p journal falta só contornar td e eu consegui meu quarto de volta",amador,0,Assista quando estiver cansado da vida | A filosofia de Sartre,POSITIVO,
UgxLtHRJ31OOlwvl0Bd4AaABAg,Juuu! Parabéns! Lindo lugar! Desejo muitas felicidades!❤️😘😘😘,amador,0,TOUR PELO APÊ VAZIO | Diário da Reforma por Juliana Goes,POSITIVO,
UgwB13EXCGF1_tB3dgN4AaABAg,Gratidão ♡,amador,0,"estar pronta é uma decisão, não um sentimento",POSITIVO,
Ugxu0gi_sR51H1KNShR4AaABAg,Eu não aguento mais eu convivo com um narcisistas tô sufocada não aguento mais,profissional,2,O que fazer quando o narcisista convive com você? #98,NEGATIVO,
UgwTuwlkSiHHPErDm814AaABAg,"Tenho trabalhado com um Instagram sobre conteúdo autoral (tirinhas, poesias) e esse vídeo final da JoutJout fez todo o sentido pra mim. O “material” o “entorno”.. sinto falta disso hoje, depois de 4 anos muito focada em uma página, likes, comentários… cheguei a quase me perder do “eu” real, do quotidiano simples. Bom saber que é um sentimento normal ❤",amador,5,ENCERRAMENTO MASSA,POSITIVO,
Ugw_hsDCxAqxUGID9cR4AaABAg,Amém,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
UgyNSKD2RNNpouOgdT14AaABAg,Concordo.,profissional,1,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
UgzFcVTh-t4AXuuMu_94AaABAg,QUE SAUDADE!,amador,0,ENCERRAMENTO MASSA,NEGATIVO,
UgxFelKFmFBjyzIV9up4AaABAg,Excelente!!! Muito obrigada. ❤ T admiro demais.,profissional,0,Aula 2: O Jeito Certo de lidar com o TDAH - Dra. Ana Beatriz Barbosa,POSITIVO,
UgxtzfHvsVJzqecssuB4AaABAg,eu já perdi as contas de quantas vezes eu já voltei aqui.,amador,122,Como a vida moderna destrói seu foco - e o que fazer | Geração TDAH,POSITIVO,
UgzCKKp1w4pKQUM2Vh54AaABAg,"Eu pensei a mesma coisa ontem do mesmo canal acredito. É muito triste, porque as pessoas vão perdendo a essência pra ser mais do mesmo",amador,0,você não é seu desempenho.,NEGATIVO,
Ugwkln97bbIxKnTRwD14AaABAg,"Gente, essa série é perfeita. O que eu já curei em mim depois dela não está escrito. Amo de paixão 💕",profissional,121,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",POSITIVO,
Ugx_s9htExLDFk8zIxJ4AaABAg,Perdoar alguém é se livrar do peso da maldade e viver em paz consigo mesmo.,profissional,349,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
UgzuRkma2qBCpH2Gl-54AaABAg,"""Eu gosto muito do meu trabalho, mas gosto muito mais de mim"". É isso! Vou pegar essa lição.",amador,1,27 lições com 27 anos,POSITIVO,
UgxiuHuRprtDfL_TiJx4AaABAg,Linda análise.Gratidao!,profissional,0,Amor aos pets: a relação entre seres humanos e animais na História,POSITIVO,
UgydVMqIxLC-_2v77_p4AaABAg,💛 aqui frederico,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
Ugyj28YRKgT1trnXA954AaABAg,Show!,profissional,0,Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,POSITIVO,
Ugxy2Prlp0SKEwloMuB4AaABAg,"Chorando demais com esse vídeo porque eu estou em um luto de um relacionamento,  uma família,   uma história e expectativas e percebi que de fato, fiz oque eu pude..",amador,2,Desapego: por que soltar é tão difícil?,NEGATIVO,
UgywC8aJyRSAQtKwTrd4AaABAg,e ela nao  volta mais?,amador,0,Pra você que pensa e sente demais | A filosofia da ansiedade,NEGATIVO,
UgygQq5NY8irFF8GsCd4AaABAg,"O José Rodrigues dos Santos não passa de um jornalista mercantil que vive de propagar sensacionalismo e mentiras. O livro dele é miseravelmente medíocre e vídeos como este, que propagam leituras inadequadas de Espinosa, são igualmente miseráveis. Toda esta mediocridade cairá no abismo do esquecimento. Apenas a Verdade prevalecerá no Tempo. A Energia de Einstein é a substância de Espinosa. Deus Sive Natura.",profissional,0,"Espinosa, o principal filósofo português? | Leandro Karnal e José Rodrigues dos Santos",NEGATIVO,
UgwDfFbZ3Q37I9Qkp9h4AaABAg,"A pandemia me trouxe essa doença, e hoje faço tratamento.",profissional,0,"SAÚDE MENTAL NO TRABALHO | Série ""Profissional do Futuro”",NEGATIVO,
UgyAjmUMT7EV4b4FfZt4AaABAg,"As vezes me sinto imatura demais e acho que as pessoas me vêem assim , fiz 40 anos , mas gosto de fazer meme brinca com os animais e crianças etc , em algumas situações choro e faço um drama .. mas para muitas coisas sou madura",amador,1,5 sinais de que você é imaturo emocionalmente e não sabe,NEGATIVO,
UgwKIPgVMdzNbI0gso14AaABAg,"Meus erros me sabotaram, e eu achando que precisava provar algo pra mim ou pros outros.....e o resultado foi ter reações ruins, família triste, se afastando de mim....e hj peço perdão...mas deixei mágoas",profissional,0,Faça o seu teste da autoestima! Aula 01 | Oficina Autoestima Curativa,NEGATIVO,
Ugyvri-cUSaxzIxmFQp4AaABAg,ellora muito obrigada por esse vídeo! eu realmente tava precisando...,amador,3,como fazer amigos depois do isolamento (e paranóias de ser chata),POSITIVO,
Ugzsn1Dj6zXmtQ8zYzN4AaABAg,Essa pausa ja faz 1 ano,amador,1,EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,NEGATIVO,
UgwL4CsPLFuxssHbZ6Z4AaABAg,💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
Ugxwx2CpZQ3l75rcO9B4AaABAg,"Eu sempre tive dificuldade em relacionamentos interpessoais. Parei de ver alguém no dia-a-dia = acaba o assunto e esfria a amizade. Essa pandemia me trouxe muito para pensar no sentido de amizades, e só de pensar em me esforçar por alguém me traz desânimo. Muito obrigado pelas dicas, mas quer saber mesmo, do fundo do coração? Fica pra próxima, continuo a nadar, tenha alguém ao lado ou não.",amador,51,como fazer amigos depois do isolamento (e paranóias de ser chata),NEGATIVO,
UgyTbBTmY1fjD8xUZRZ4AaABAg,"Olá Fred, tenho um grave problema com a auto cobrança, sinto que nunca descanço, principalmente nos momentos de lazer onde deveria desnçar e relaxar, sinto um peso de culpa que poderia estar fazendo algo produtivo ao inves de relaxar. Se um dia pensar em fazer um video sobre o assunto serei muito grato!
Seus videos me ajudam todo os dias a me tornar alguém melhor! Muito obrigado!",amador,0,Como resgataria meu amor-próprio,POSITIVO,
Ugx-RJTgqxeZ48ukzE54AaABAg,"não sei porquê você se foi, tantas saudades eu senti",amador,1,EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,NEGATIVO,
UgwqIY6JYnp2EL52gWl4AaABAg,"💛Muito bom! Conhecendo o canal hoje, adorando!!!!",amador,0,Como resgataria meu amor-próprio,POSITIVO,
UgzkCjNIemmhs1efLad4AaABAg,"Tava necessitada desse vídeo!!

Ando me sentindo muuito sozinha... desde q a pandemia começou me afastei mto das pessoas e ai agr n sei mais voltar, n sei puxar assunto, n sei oq falar nem como falar!! Pra ajudar me afastei de uma amiga muito proxima oq consequentemente me afastou do gp q a gnt tinha juntas e agr eu to sozinha... e sla ao mesmo tempo q n faz falta FAZ. N sei explicar mas estar sozinha foi bom por um tempo mas agr só ta muito chato e muito vazio.
Eu vejo as pessoas q eu conheço saindo junto com os seus grupinhos, interagindo nas redes, viajando juntos e eu me pergunto porque eu não consigo estabelecer relações assim?! O pq de eu n me encaixar e n conseguir manter ngm na minha vida..... mas enfim, sla",amador,15,como fazer amigos depois do isolamento (e paranóias de ser chata),NEGATIVO,
UgypZOgrcCfxolUK2TN4AaABAg,Como é difícil perdoar. Zerar. Parece ser impossível de conseguir isso.,profissional,0,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,NEGATIVO,
Ugxx8zxFfLMcejBETtZ4AaABAg,💜💜💜,amador,0,Você tem tudo para estar bem... mas não está.,POSITIVO,
UgxqqZPFxjkW41IW7wF4AaABAg,Parabéns senadora Simone apoio Lula 13 sim nó segundo turno prá ajudar diministrar ó nosso Brazil pra defender ós cue mais sofre e passa nessesidade,profissional,0,"SIMONE TEBET, MARIA HOMEM | ELEIÇÕES: RETA FINAL (LIVE)",POSITIVO,
UgwIWh4-xWeWJ5_KVaZ4AaABAg,"Muito bom trabalho. Parabéns, professor. Isto é jornalismo, onde o entrevistado tem a palavra. https://noite-em-paris.blogspot.com/?m=0",profissional,0,"Espinosa, o principal filósofo português? | Leandro Karnal e José Rodrigues dos Santos",POSITIVO,
Ugyd_oad5iZ3BGVGTcd4AaABAg,"è muito dificil desapegar...  essa pessoa me proporcionou na minha vida tantas emoções e sentimentos incriveis que eu nunca vivi antes, de uma forma que eu faria qualquer coisa por essa pessoa... ( LGBT)",amador,0,Desapego: por que soltar é tão difícil?,NEGATIVO,
UgyrEWLQTSYzhHj50i14AaABAg,"Entendo o que vc está passando, Aqui em casa estou faltando enlouquecer, desde os 20 dias do meu filho que agora vai fazer 7 meses que não sei o que é dormir. Foram gases, cólicas, disquesia, como os desconfortos não passaram após os 5 meses estamos investigando APLV e ele está com refluxo. Meu filho não dorme direito nem durante o dia e nem durante a noite. Me mudei de MG no final da gravidez para João Pessoa- PB acompanhando esposo a trabalho, não conheço ninguém aqui e não tenho rede de apoio. Estou exausta, não sei mais o que fazer e infelizmente não tenho como contratar os serviços de um terapeuta do sono. Pro meu filho dormir mais ou menos no dia tenho que parar tudo que estou fazendo e deixar ele dormir no colo, se não for assim ele não dorme hora nenhuma.",amador,0,MEU FILHO NÃO DORME | SONO DO BEBÊ por Juliana Goes,NEGATIVO,
UgxYmW0w0UaPpGAjncJ4AaABAg,ESTOU ficando muito interessado no pensamento Estoico.,profissional,0,Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,
UgwUdkWlB3orQiUGZDl4AaABAg,Meu DEUS que lugar lindo!!! Parabéns,amador,0,TOUR PELO APÊ VAZIO | Diário da Reforma por Juliana Goes,POSITIVO,
UgzG8BKmCtJiXfr5jet4AaABAg,ellora….. nós somos iguais 😳😳😳,amador,0,como fazer amigos depois do isolamento (e paranóias de ser chata),POSITIVO,
Ugzf4Lo6gbhmiUHbbqN4AaABAg,Que lindo seu sentimento de gratidão 😍,amador,0,TOUR PELO APÊ VAZIO | Diário da Reforma por Juliana Goes,POSITIVO,
UgyKv5sffVzvLi-DtmV4AaABAg,💙,amador,0,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,
UgxG7qWhia043TZ92dF4AaABAg,"Eu estava precisando ouvir essa mensagem, passando por uma transição de carreira e as vezes fico nesse esperança do sentimento de estar pronta, e parando para pensar acho que tudo que tentei até hoje, nunca estive pronta.
Obrigada pelo relato me encorajou a seguir em frente tentando sem esperar por esse momento que talvez nunca chegue.",amador,0,"estar pronta é uma decisão, não um sentimento",POSITIVO,
Ugz7bTACdtxMcJl9rd14AaABAg,"Ju estou grávida, porém tenho medo horrível, assim do parto natural, é minha segunda gestação, meu primeiro filho nasceu por cesariana.",amador,0,O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,NEGATIVO,
UgxrQEEqxD4Qt42qccJ4AaABAg,💛,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
UgycAvlRHF97q5EyNN14AaABAg,💛,amador,0,Desapego: por que soltar é tão difícil?,POSITIVO,
UgzUrqAv5UVzxL68eU94AaABAg,Concordo!,profissional,5,Continue fingindo que nada mudou  #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,
UgzjTtT2Yn1Qyc6wqgR4AaABAg,Respeitá-las mas não trazê-las para seu convívio. Manter um afastamento necessário🦋✨🙌🏻,profissional,0,Rossandro Klinjey - Como conviver com pessoas abusivas e tóxicas,POSITIVO,
UgzDeZ6fGOnwXYUdevx4AaABAg,"Nossa, eu torcia tanto Ju! Sempre admirei demais ❤❤❤",amador,0,BBB | Respondendo sobre a minha experiência no Big Brother Brasil,POSITIVO,
Ugy3Y8AIIMCx5Pl2jrV4AaABAg,Em 14:53 tem uma grande observação do Karnal. Saber que o Nietsche não é nosso contemporâneo já faz o Chat GPT mais esperto que a maioria dos humanos.,profissional,0,Leandro Karnal desafia o ChatGPT,POSITIVO,
Ugy5qum2_-3AqkKpJOt4AaABAg,em paises do dito 3ro mundo ainda tem.muitos animais jogados na rua.,profissional,0,Amor aos pets: a relação entre seres humanos e animais na História,NEGATIVO,
